	antecedent	consequent	confidence	lift
149	18,24,50,57	59	0.971830985915493	1.438435122010257
150	18,38,57,59,64	37	0.9773049645390071	1.4465373159342123
151	47,54,55,59	31	0.9830028328611898	1.4549708954701606
152	21,44,57	59	0.9556786703601108	1.4145276130571778
153	21,24,41	63	0.9612724757952974	1.4228071661073252
154	3,9,19	36	0.9691444600280504	1.4344587174206804
155	20,22,57	47	0.9691011235955056	1.4343945739147226
156	8,55,62	47	0.9720670391061452	1.4387845111581827
157	35,58,63	6	0.948016415868673	1.4246091832792056
158	3,23,44	35	0.951856946354883	1.4103858839537946
159	35,37,47,51	18	0.9695712309820194	1.4381799314243517
160	59,63,65	6	0.9503448275862069	1.4281081487609522
161	18,23,51,58	31	0.9773049645390071	1.4465373159342123
162	31,34,37,59	45	0.9465020576131687	1.4039610714649586
163	33,52,54	18	0.9788434414668548	1.451933543962676
164	37,49,50	31	0.9650837988826816	1.4284484155320463
165	31,33,64	30	0.9238709677419354	1.3689184876864378
166	24,32,36,57	44	0.9636363636363636	1.4263060248022652
167	2,37,55	47	0.9843971631205674	1.4570346839743735
168	24,36,44,50	31	0.972027972027972	1.4387266868469875
169	35,36,37,66	31	0.9800853485064012	1.450652642579829
170	24,38,51,53	31	0.9789325842696629	1.4489464029254515
171	2,31,36,44	24	0.9859154929577465	1.4592820078364925
172	7,42	41	0.9329192546583851	1.3808407442741726
173	33,37,69	31	0.9717912552891397	1.4383763155622282
174	2,44,54,59	24	0.97054698457223	1.4365346345225916
175	3,24,47,54	31	0.9829059829059829	1.4548275450531087
176	8,24,44,53	57	0.9814814814814815	1.4527190993356407
177	3,31,36,54	24	0.9774330042313117	1.446726831182328
178	5,8,34	16	0.9708333333333333	1.4400520272694655
179	13,39,59	29	0.9637883008356546	1.4265309114409581
180	3,4,12	15	0.9885877318116976	1.4632372657749937
181	10,59,64	35	0.969187675070028	1.436065178759676
182	24,31,50,58	36	0.9773371104815864	1.446584896072638
183	25,63,68	21	0.9512195121951219	1.4109585444616557
184	37,47,57,65	24	0.9760225669957687	1.4446392022773031
185	16,34,64	9	0.9337837837837838	1.4032214329924255
186	3,24,28,31	36	0.9787835926449788	1.448725876116843
187	27,47	51	0.9339622641509434	1.3823845327604725
188	18,23,24,36	37	0.9746121297602257	1.442551573372278
189	20,36,48	39	0.9649859943977591	1.4283036522879828
190	2,47,54,55	24	0.9719887955182073	1.4386687005629317
191	16,24,34	65	0.9611650485436893	1.4241778891324774
192	31,34,35,39	18	0.9665738161559888	1.433733819874007
193	31,45,64	23	0.9318181818181818	1.38069403714565
194	24,29,33,37	31	0.9830508474576272	1.4550419632616651
195	12,33,44,57	31	0.9815078236130867	1.45275808908575
196	18,24,40,57	59	0.97054698457223	1.4365346345225916
197	18,24,44,53	35	0.9693165969316597	1.4362562049159433
198	15,17,44	4	0.9548563611491108	1.4587495184739188
199	9,20,69	65	0.9745403111739745	1.4439962890298248
200	38,39,58,66	57	0.9759206798866855	1.4444883962232573
201	38,39,53,57,59	31	0.9759206798866855	1.4444883962232573
202	18,19,44,47	35	0.9774964838255977	1.44837651044266
203	9,31,45	8	0.9263721552878179	1.3770666990146851
204	8,19,47	4	0.9439890710382514	1.442147383470854
205	24,35,47,57,59	44	0.9774647887323944	1.4467738763407512
206	9,41,53	24	0.9680111265646731	1.4327812378153808
207	36,45,51	23	0.9328859060402684	1.3822761059392366
208	18,52,64	51	0.945280437756498	1.3991368885375446
209	12,23	9	0.9027431421446384	1.356575845011245
210	18,29,60	59	0.9529737206085753	1.4105239387740245
211	19,24,54,65	44	0.9637377963737797	1.426456158327678
212	18,24,47,55	31	0.984352773826458	1.456968982097593
213	29,44,66	34	0.9516574585635359	1.4100902988177983
214	17,36,62	44	0.967741935483871	1.4323828003187693
215	17,31,53,57	24	0.9830028328611898	1.4549708954701606
216	2,4,15,57	19	0.9718706047819972	1.446261007980121
217	3,43	23	0.9227799227799228	1.3673018640760577
218	11,38,57,59	31	0.9745403111739745	1.4424452726076658
219	24,47,51,54	64	0.9663865546218487	1.4303766619429725
220	19,65	6	0.9003831417624522	1.3530294104129326
221	41,51,61	31	0.9691444600280504	1.4344587174206804
222	6,35,37,47	31	0.9858356940509915	1.4591638951689219
223	31,37,46,58	51	0.9759206798866855	1.4444883962232573
224	18,29,39,54	31	0.984375	1.457001879699248
225	31,35,36,39	45	0.9640883977900553	1.4300471605540326
226	2,18,35,57	19	0.9622905027932961	1.4320046575044945
227	31,36,47,53	30	0.9491059147180193	1.4063096241735813
228	22,35,48	36	0.9636363636363636	1.4263060248022652
229	34,57,58,59	51	0.9829059829059829	1.4548275450531087
230	25,41,42	65	0.9543568464730291	1.4140900370320797
231	12,54,60	31	0.9609483960948396	1.422327486378828
232	45,47,64	51	0.9537414965986395	1.4116603462007788
233	39,45,50	29	0.9746835443037974	1.4426572761016463
234	24,29,34,36	31	0.9844632768361582	1.4571325407950868
235	21,38,52	24	0.9571230982019364	1.4166655524406748
236	30,43,57	24	0.9623955431754875	1.4244694505862745
237	15,37,38	50	0.948016415868673	1.4031864887938037
238	8,32,53	6	0.9374149659863945	1.408678105920667
239	18,19,24,33	31	0.973463687150838	1.4408517302834098
240	42,68	9	0.9071895424836601	1.3632575676581067
241	42,68	7	0.9294117647058824	1.4183049964171717
242	42,68	27	0.9084967320261438	1.3519530202289698
243	51,57,65	45	0.9250334672021419	1.3721163808445118
244	24,29,37,54	31	0.9886363636363636	1.4633092471438336
245	24,37,60	44	0.9471544715447154	1.4019107000951856
246	29,37,38,59	18	0.9681881051175657	1.4361283195392955
247	36,54,57	30	0.9207397622192867	1.3642789164926636
248	36,40,57,65	24	0.9800853485064012	1.450652642579829
249	3,33,35,58	64	0.9885222381635581	1.463140326734031
250	29,34,37,58	31	0.9843971631205674	1.4570346839743735
251	36,48,60	45	0.9558620689655173	1.4178449203815746
252	31,37,47,62	53	0.9623955431754875	1.4244694505862745
253	24,33,36,39	18	0.9596100278551533	1.4234043254945117
254	2,19,43	4	0.9317269076305221	1.4234142779543897
255	51,59,60	45	0.9276139410187667	1.3759440373776755
256	16,29,58	45	0.9609483960948396	1.425389547705801
257	18,36,47,64	51	0.9691011235955056	1.4343945739147226
258	15,47,52	18	0.9678770949720671	1.4356669934031308
259	54,62,65	44	0.9627586206896551	1.4250068521056334
260	3,37,53,57	31	0.9885550786838341	1.4631889349369744
261	36,37,51,53	31	0.9736111111111111	1.4410699367466284
262	29,31,53,63	34	0.9704641350210971	1.4379565355473891
263	10,21,58	61	0.9650837988826816	1.4284484155320463
264	6,20,66	36	0.9652294853963839	1.428664050350394
265	4,37,44	24	0.9787535410764873	1.4486813959220186
266	2,19,55	4	0.938858695652174	1.4343096259519907
267	33,36,38,58	35	0.9745762711864406	1.4440495717149626
268	33,35,43,64	24	0.9596100278551533	1.4203465288769077
269	12,29,31,37	59	0.9649859943977591	1.4283036522879828
270	10,27,68	69	0.9650837988826816	1.4284484155320463
271	3,18,37	9	0.9321808510638298	1.4008126638669112
272	29,31,51,61	37	0.9719495091164095	1.438610551624503
273	12,33,62	44	0.9613793103448276	1.4229652950109262
274	21,38,39	29	0.9625520110957004	1.424701043275913
275	47,62,64,65	44	0.9704225352112676	1.4363504334276334
276	24,40,54,59	31	0.9829545454545454	1.4548994238843862
277	35,47,54	45	0.9211563731931669	1.366365427621296
278	2,38,51	44	0.9666666666666667	1.4307912638739706
279	4,6,44	31	0.9692737430167597	1.434650072907728
280	31,39,57	30	0.9194805194805195	1.3624130708001676
281	19,35,38,44	47	0.9829545454545454	1.4548994238843862
282	33,60,62,64	47	0.9788135593220338	1.448770230661399
283	23,31	45	0.9125615763546798	1.353616633171958
284	18,36,39,66	31	0.9731638418079096	1.4404079205277114
285	23,47,53,64	31	0.9871611982881597	1.461125812289027
286	20,51,59	6	0.9497282608695652	1.4271816177516476
287	18,31,40,57,59	37	0.9829059829059829	1.4548275450531087
288	9,40,58	37	0.9622905027932961	1.4243139772815918
289	18,47,50,57	31	0.9787234042553191	1.4486367895422445
290	40,45,51	36	0.9704225352112676	1.4363504334276334
291	9,36,60	35	0.9571230982019364	1.418188848733622
292	25,32,47	35	0.9556786703601108	1.416048610490573
293	12,30,59	31	0.967966573816156	1.4327152940050085
294	12,18,29,31	37	0.984375	1.457001879699248
295	18,24,44,54,57	31	0.9843304843304843	1.456935990770577
296	21,38,65	24	0.9639389736477115	1.426753926623573
297	31,35,36,59	45	0.9519890260631001	1.4120999762270743
298	32,46,51	18	0.9439890710382514	1.4002335197962437
299	3,35,58,64	33	0.9676966292134831	1.432315741198904
300	24,47,54,62	6	0.9491758241758241	1.4263514566131796
301	18,24,31,59,64	35	0.9719101123595506	1.4400990697112481
302	24,51,58,64	18	0.9676966292134831	1.4353993057655325
303	36,39,51,58	35	0.9719101123595506	1.4400990697112481
304	39,44,47,66	57	0.9786931818181818	1.4485920564398007
305	18,28,35,38	31	0.9759547383309759	1.4445388071107248
306	24,31,44,60	33	0.9706293706293706	1.4366565765062005
307	15,31,37,64	18	0.9760225669957687	1.4477492974382877
308	2,15,18,59	31	0.9746478873239437	1.442604499175504
309	9,12,38	31	0.9677871148459384	1.4324496715979624
310	19,53,57	3	0.9460188933873145	1.4796981102017246
311	2,8,31,64	47	0.9800853485064012	1.450652642579829
312	32,33,38,47,57	31	0.9857142857142858	1.458984195181832
313	18,48,59	44	0.9491758241758241	1.4049025625287708
314	18,33,39,47	35	0.9773049645390071	1.4480927324029589
315	37,39,51,58	31	0.9760900140646976	1.4447390326328178
316	9,64,69	65	0.9705056179775281	1.4380180016914341
317	24,58,61	18	0.9491758241758241	1.407927110564355
318	3,6,45	36	0.9788434414668548	1.4488144600873532
319	40,52,64	36	0.9759547383309759	1.4445388071107248
320	4,33,64	44	0.9569444444444445	1.4164011218522496
321	34,35,44,47	18	0.9692737430167597	1.437738662946281
322	40,62,65	24	0.9678770949720671	1.432582853782501
323	51,55,66	31	0.9719101123595506	1.4385522393463595
324	55,61,65	63	0.9597780859916782	1.4205952765805934
325	37,47,54,60	31	0.9899425287356322	1.4652425398471547
326	8,32,39	35	0.9639389736477115	1.4282880706306953
327	38,51,58,66	57	0.9759206798866855	1.4444883962232573
328	3,36,59	46	0.9162234042553191	1.357586936627774
329	30,53	43	0.910126582278481	1.347104651320888
330	18,34,36,57	59	0.9745762711864406	1.4424984980611333
331	8,36,54,59	57	0.9801136363636364	1.4506945122546626
332	12,15,23	4	0.9450402144772118	1.4437532323166273
333	24,59,65	6	0.9433198380566802	1.4175515123687081
334	24,33,47,54,64	31	0.9830028328611898	1.4549708954701606
335	52,53,66	45	0.9416553595658074	1.3967718896465906
336	29,31,38	30	0.9161205766710354	1.3574345748953622
337	6,24,32,44	31	0.9829545454545454	1.4548994238843862
338	24,36,38,40	31	0.9815340909090909	1.4527969680695243
339	31,36,59,60	51	0.9691444600280504	1.4344587174206804
340	34,36,38,57	18	0.9676966292134831	1.4353993057655325
341	24,31,35,38,64	33	0.9773049645390071	1.4465373159342123
342	24,47,54,65	44	0.9719101123595506	1.4385522393463595
343	16,28,34	31	0.9636363636363636	1.4263060248022652
344	9,29,31,57	51	0.9692307692307692	1.4345864661654135
345	19,28,51	59	0.9733520336605891	1.4406864687264143
346	3,6,31,59	24	0.9760900140646976	1.4447390326328178
347	25,65	26	0.9133663366336634	1.353353561162568
348	15,31,36,57	18	0.9691444600280504	1.4375468954990889
349	23,29,34,51	31	0.9857549857549858	1.4590444364880455
350	29,39,50	45	0.9352226720647774	1.3872301852586257
351	23,36,44,57	24	0.9815340909090909	1.4527969680695243
352	19,35,37,59	31	0.9843971631205674	1.4570346839743735
353	24,31,37,63	18	0.9596100278551533	1.4234043254945117
354	31,37,38,47,54	18	0.985734664764622	1.4621554015561347
355	8,36,39,64	44	0.9582753824756607	1.4183710816879274
356	37,39,51	30	0.9345794392523364	1.3847854486986233
357	19,44,50	2	0.947945205479452	1.487777327050894
358	4,19,36	44	0.9623955431754875	1.4244694505862745
359	10,28,65	24	0.9542936288088643	1.4124775730382544
360	6,44,54,57	24	0.9801699716713881	1.4507778957713993
361	36,60,63	24	0.9623430962343096	1.424391822353253
362	18,37,57,61	31	0.9844851904090268	1.4571649757074532
363	56,62	35	0.9229747675962815	1.367590569621157
364	8,9,64	51	0.9522510231923602	1.409454253446909
365	39,44,64,65	24	0.971830985915493	1.438435122010257
366	5,31,38,47	57	0.9773049645390071	1.4465373159342123
367	31,33,36,44,64	24	0.9815078236130867	1.45275808908575
368	19,53,58	24	0.9733893557422969	1.4407417102179216
369	24,31,35,36	45	0.9536152796725784	1.4145122232387655
370	23,31,47	45	0.9313077939233818	1.3814231862501831
371	24,36,37,58	31	0.9830747531734838	1.455077346802428
372	19,57,62,64	24	0.9816643159379408	1.4529897178974032
373	33,53,59,64	18	0.9640387275242047	1.4299734838841272
374	35,36,47,53,64	59	0.9815078236130867	1.45275808908575
375	15,28,50	18	0.9652294853963839	1.4317397533651421
376	31,45,58	23	0.93048128342246	1.378713127479731
377	29,31,51,59	45	0.9493150684931507	1.4081336538036187
378	32,35,39,51	31	0.9788434414668548	1.4488144600873532
379	9,41,58	45	0.9542936288088643	1.4155184289543756
380	52,54,65	18	0.966804979253112	1.4340767076542396
381	37,38,45,53	29	0.9773371104815864	1.446584896072638
382	9,46	21	0.926261319534282	1.373937673108978
383	9,46	14	0.9055627425614489	1.3578514246460027
384	36,54,57,59	6	0.9478021978021978	1.4242872721607727
385	33,44,58	30	0.9340511440107672	1.3840026628460615
386	2,31,33,53	59	0.9843081312410842	1.4569029053170934
387	24,30,59,64	57	0.9899569583931134	1.4652638976001182
388	38,39,47,57,64	31	0.9871060171919771	1.461044137154183
389	2,8,44	43	0.9588477366255144	1.4192182396025335
390	24,31,36,44,53	57	0.9815340909090909	1.4527969680695243
391	24,54,59,62	19	0.9759206798866855	1.4522880095937933
392	19,32,35,64	24	0.9773691654879774	1.4466323416137838
393	19,33,38,57	59	0.9815078236130867	1.45275808908575
394	33,40,63	24	0.9719101123595506	1.4385522393463595
395	31,39,44,47	60	0.9569444444444445	1.4179241338112307
396	24,25,30	31	0.9678321678321679	1.4325163558246263
397	29,49,51	9	0.9439124487004104	1.4184420439576506
398	31,47,58,62	35	0.9759206798866855	1.44604160955253
399	33,58,65	9	0.9543568464730291	1.4341371149834614
400	12,15,24,47	31	0.9775596072931276	1.446914220032148
401	18,24,33,53,59	31	0.9856938483547926	1.458953945255536
402	38,39,45,57	31	0.9801980198019802	1.4508194106199017
403	35,53,63,64	24	0.9745403111739745	1.4424452726076658
404	26,60,65	69	0.9609483960948396	1.422327486378828
405	28,31,35,59	24	0.9692737430167597	1.434650072907728
406	34,48,65	45	0.9519890260631001	1.4120999762270743
407	16,33,61	31	0.9719887955182073	1.4386687005629317
408	47,65,69	24	0.9680111265646731	1.4327812378153808
409	29,36,37	30	0.9268617021276596	1.3733499199267905
410	37,55,60	31	0.9717912552891397	1.4383763155622282
411	37,50,51,58	31	0.9759547383309759	1.4445388071107248
412	15,19,36,62	24	0.9885877318116976	1.4632372657749937
413	32,38,61	31	0.9747899159663865	1.4428147198729115
414	3,12,37	28	0.9516574585635359	1.4131292865307679
415	32,34,37	45	0.9480874316939891	1.4063126812425373
416	47,53,63	30	0.9506172839506173	1.4085490508429577
417	18,24,54,58	31	0.9746835443037974	1.4426572761016463
418	31,34,48	45	0.9527665317139001	1.4132532623269694
419	6,29,66	45	0.9490358126721763	1.4077194293458115
420	5,16,49	51	0.9530386740331491	1.4106200782144784
421	22,45,61	48	0.9427792915531336	1.3969353373765787
422	6,41,65	24	0.9682320441988951	1.4331082243889122
423	24,47,54,57	30	0.9386920980926431	1.390879259324368
424	6,36,39,66	57	0.9719101123595506	1.4385522393463595
425	24,54,58,59	31	0.9899856938483548	1.4653064297776937
426	9,39,50	44	0.9558620689655173	1.4147990666320975
427	3,18,24,44	36	0.9786931818181818	1.4485920564398007
428	53,62,63	64	0.9626038781163435	1.4247778131517952
429	18,19,57,64	35	0.9705882352941176	1.4381404174573056
430	12,18,59,64	35	0.9690576652601969	1.4358725405683348
431	2,29,36	44	0.9666203059805285	1.4307226440828875
432	39,57,58,64	35	0.9677871148459384	1.4339899400620464
433	35,43,47,65	44	0.9843081312410842	1.4569029053170934
434	24,31,32,35	6	0.9505494505494505	1.4284156410655866
435	32,35,39,57	31	0.9829545454545454	1.4548994238843862
436	10,58,63	22	0.9667128987517337	1.4308596933188926
437	24,35,44,47,59	33	0.9732770745428974	1.4405755195704752
438	8,36,38,53	64	0.9788732394366197	1.4488585649233747
439	23,24,36,54	31	0.9815864022662889	1.45287439562078
440	11,38,52	57	0.9732016925246827	1.4404639444672531
441	36,43,63	35	0.9665271966527197	1.43212309353489
442	9,20,24	6	0.9569444444444445	1.4380255664606811
443	35,45,64	23	0.9248322147651007	1.3703427870390417
444	18,24,33,47,64	31	0.9886039886039886	1.4632613279229818
445	39,44,47,64	35	0.9762900976290098	1.4465889833685759
446	24,54,60	43	0.9400544959128065	1.3914018210180958
447	24,31,43,59	35	0.9732016925246827	1.442012830429046
448	15,19,64	4	0.9451137884872824	1.4438656325226997
449	18,24,34,44	31	0.9857142857142858	1.458984195181832
450	6,33,36,44	24	0.9745762711864406	1.4424984980611333
451	8,36,57,60	59	0.9704225352112676	1.4363504334276334
452	30,33,48	31	0.9653259361997226	1.4288068099712328
453	16,36,38	45	0.9622905027932961	1.4273803152305298
454	19,31,35	6	0.9365721997300944	1.4074116589182881
455	24,31,35,36,57	44	0.9746835443037974	1.4426572761016463
456	2,3,38	44	0.9625520110957004	1.424701043275913
457	16,59,63	31	0.9759206798866855	1.4444883962232573
458	31,40	45	0.9055415617128464	1.343203737395374
459	9,42	41	0.9603698811096433	1.421471209633822
460	25,38,53	18	0.9583911234396671	1.4215963058125527
461	11,34,63	39	0.953103448275862	1.4107159524426829
462	11,31,66	8	0.9529737206085753	1.4166103419618303
463	19,24,44,64	2	0.9664335664335665	1.5167943673638435
464	38,48,57	45	0.9439890710382514	1.4002335197962437
465	12,37,57	6	0.9344919786096256	1.4042856559695356
466	38,53,57,59,64	18	0.9717912552891397	1.4414729276517055
467	9,29,36,39	45	0.9704225352112676	1.4394426840916328
468	24,37,47,65	31	0.9830508474576272	1.4550419632616651
469	18,36,41	24	0.9788135593220338	1.448770230661399
470	31,34,37,57	45	0.946866485013624	1.404501632237647
471	39,59,66	30	0.9235924932975871	1.3685058664129839
472	35,47,62,65	44	0.9746478873239437	1.442604499175504
473	12,15,24,57	31	0.9745762711864406	1.4424984980611333
474	21,32	6	0.9042690815006468	1.3588689141852686
475	37,48,53	45	0.9561042524005487	1.4182041547986612
476	28,59,64	3	0.9495225102319236	1.4851782282628725
477	19,57,64	6	0.9261744966442953	1.3917867572255604
478	15,23,31,37	18	0.9746121297602257	1.4456571741760937
479	30,51,65	9	0.9505494505494505	1.4284156410655866
480	8,33,51	6	0.9339622641509434	1.4034896401308616
481	17,32,51	31	0.972183588317107	1.4389570190128609
482	39,52,66	45	0.9439890710382514	1.4002335197962437
483	24,52,55	18	0.9524456521739131	1.4127772967660412
484	7,41	68	0.9044585987261147	1.3387153050962255
485	4,18,50	15	0.976123595505618	1.4447887374938146
486	31,33,35,51	18	0.9629120879120879	1.4283023220052284
487	3,35,36,38	64	0.9786931818181818	1.4485920564398007
488	24,32,54,57	44	0.965034965034965	1.4283761351430522
489	17,61,65	21	0.947945205479452	1.4061017149092412
490	12,37,47	6	0.9306666666666666	1.3985372591784806
491	18,37,47,54,59	31	0.9885550786838341	1.4631889349369744
492	3,18,22	36	0.9664335664335665	1.4304462454838394
493	17,35	45	0.9119170984455959	1.3526606691690324
494	15,33,44,62	24	0.9844632768361582	1.4571325407950868
495	32,38,51,59	44	0.9582753824756607	1.4183710816879274
496	18,23,31	6	0.9273447820343461	1.3935453758378724
497	22,45	48	0.9195979899497487	1.362587129194359
498	22,45	56	0.9032663316582915	1.339828853633074
499	31,38,54,57,59	18	0.9748953974895398	1.446077349559296
500	8,24,39	6	0.9465020576131687	1.4223335173292766
501	28,45,52	21	0.945280437756498	1.402149023927292
502	8,53,64,66	39	0.9691011235955056	1.4343945739147226
503	17,26,63	65	0.9706703910614525	1.4382621493362169
504	24,50,61	31	0.9721059972105998	1.438842174174228
505	31,46,57,63	38	0.9773049645390071	1.4465373159342123
506	19,24,38,57	44	0.966804979253112	1.4309959843295255
507	31,36,65,66	57	0.9828815977175464	1.4547914518311265
508	31,57,61,64	24	0.9704225352112676	1.4363504334276334
509	8,28,59	31	0.9732770745428974	1.4405755195704752
510	4,15,19,54	23	0.9427012278308322	1.3968196687643946
511	6,24,36,59	44	0.9665271966527197	1.430584830276528
512	24,29,57,59	18	0.9612724757952974	1.425870260114015
513	22,33,36	53	0.957004160887656	1.416489509885274
514	24,33,36,57,59	31	0.9858356940509915	1.4591638951689219
515	9,24,29,31	57	0.9774011299435028	1.4466796531279773
516	24,31,36,44,57	35	0.9719495091164095	1.4401574446907661
517	8,39,64,66	16	0.97054698457223	1.4396272817443843
518	22,31,45	48	0.9477303988995873	1.4042714942834746
519	6,22,53	36	0.9706293706293706	1.4366565765062005
520	22,64,65	9	0.9464285714285714	1.422223087708366
521	31,43,64	6	0.9439890710382514	1.418557186358463
522	2,18,36,59	35	0.9746478873239437	1.4441556868090264
523	3,6,18,31	59	0.9773371104815864	1.446584896072638
524	12,17,24,47	31	0.9801418439716312	1.4507362631502767
525	18,31,33,64	6	0.9452054794520548	1.4203851152507434
526	35,36,57,61	31	0.9801136363636364	1.4506945122546626
527	31,36,45,53	35	0.9637377963737797	1.427989982153837
528	18,23,37,44	31	0.9759547383309759	1.4445388071107248
529	8,24,53,59	31	0.983026874115983	1.4550064796260198
530	3,8,57	23	0.9426229508196722	1.396703684117751
531	19,36,43	3	0.9475100942126514	1.4820305446368145
532	30,47,53,57	59	0.9746478873239437	1.442604499175504
533	24,34,35,51	31	0.9829302987197724	1.4548635355916717
534	8,30,44	6	0.9452054794520548	1.4203851152507434
535	48,49,51	46	0.9503448275862069	1.408145346681498
536	3,38,40,59	57	0.9872159090909091	1.4612067913289717
537	19,37,64	3	0.9542936288088643	1.492640885923513
538	24,29,54,64	31	0.9829302987197724	1.4548635355916717
539	20,29,51	59	0.9622905027932961	1.4243139772815918
540	16,49,57	51	0.9786931818181818	1.4485920564398007
541	15,18,59,64	24	0.971830985915493	1.438435122010257
542	2,15,43,54	24	0.9664335664335665	1.4304462454838394
543	6,33,52	24	0.9759547383309759	1.4445388071107248
544	18,19,50	3	0.9457259158751696	1.4792398547968033
545	30,38,57,66	31	0.9663394109396914	1.430306883216858
546	12,16,37	5	0.9440654843110505	1.4486884603347747
547	18,36,38,51	24	0.9717912552891397	1.4383763155622282
548	18,23,40	51	0.945872801082544	1.4000136626119717
549	11,33,58	31	0.9704225352112676	1.4363504334276334
550	33,35,51,64	18	0.96	1.4239827771797633
551	15,24,47,57,64	31	0.9871244635193133	1.4610714400962552
552	6,29,53	46	0.94579945799458	1.4014103796951949
553	8,35,51,60	31	0.9788135593220338	1.448770230661399
554	15,18,33	6	0.9299191374663073	1.3974139274030224
555	34,47,66	45	0.943089430894309	1.398899069722667
556	12,24,36,47	35	0.9759206798866855	1.44604160955253
557	19,24,31,44,59	54	0.9787234042553191	1.4486367895422445
558	19,24,33,53	31	0.9760900140646976	1.4447390326328178
559	15,20	6	0.9229781771501926	1.386983563918174
560	31,39,66	30	0.9295212765957447	1.3772906657515445
561	3,38,50	31	0.9746121297602257	1.442551573372278
562	15,17,31	18	0.9517241379310345	1.411707063583386
563	31,36,39,53	45	0.9548563611491108	1.4163531384967434
564	31,36,51	30	0.9211563731931669	1.3648962174840689
565	2,17,23	44	0.9571823204419889	1.416753208989324
566	36,41,50	65	0.9598337950138505	1.4222053435796624
567	8,38,53	44	0.939106901217862	1.389999258730627
568	4,15,19,33	24	0.9745403111739745	1.4424452726076658
569	39,44,55	24	0.9706703910614525	1.4367172920329554
570	46,47,53	51	0.9706703910614525	1.4367172920329554
571	15,44,57,62	19	0.9745403111739745	1.4502338539932365
572	6,36,40,57	59	0.9815078236130867	1.45275808908575
573	18,23,37,54	59	0.969187675070028	1.4345226812529521
574	24,58,59	6	0.9467213114754098	1.4226629958703543
575	24,39,51,59	31	0.9789029535864979	1.44890254569516
576	24,51,53,57,64	31	0.9871244635193133	1.4610714400962552
577	21,51,64	31	0.9624478442280946	1.4245468628854074
578	28,29,47	35	0.9638888888888889	1.4282138590203108
579	9,33,57	8	0.946866485013624	1.407531840721439
580	22,25,61	65	0.9583333333333334	1.4199820788530468
581	36,57,62	30	0.9379217273954116	1.389737785323524
582	8,33,36,58	64	0.9828815977175464	1.4547914518311265
583	15,18,23,24	31	0.9705882352941176	1.436595690907942
584	24,32,33,47,59	31	0.985734664764622	1.4590143588030602
585	23,37,50	18	0.9628610729023384	1.4282266506559982
586	37,47,59,66	18	0.9676966292134831	1.4353993057655325
587	17,30,32	47	0.971830985915493	1.438435122010257
588	2,15,41	24	0.9719887955182073	1.4386687005629317
589	37,39,53,63	36	0.9759547383309759	1.4445388071107248
590	37,58,61	45	0.94579945799458	1.4029188946356634
591	12,35,44,59	31	0.9801136363636364	1.4506945122546626
592	37,40,48	18	0.9665271966527197	1.433664668447199
593	25,46,52	63	0.969187675070028	1.4345226812529521
594	22,24,30	36	0.965034965034965	1.4283761351430522
595	24,37,57,59,64	31	0.9900568181818182	1.4654117029586955
596	6,47,54,59	31	0.9802538787023978	1.450902088992378
597	31,36,37,53,57	18	0.9717912552891397	1.4414729276517055
598	15,31,59	45	0.9126984126984127	1.3538196046269244
599	33,34,35,39	31	0.9829787234042553	1.4549352103663413
600	15,21,36	24	0.9717912552891397	1.4383763155622282
601	15,24,54,55	19	0.9828815977175464	1.462646697251381
602	6,29,34,39	31	0.984352773826458	1.456968982097593
603	28,51,54	23	0.9503448275862069	1.408145346681498
604	23,33	45	0.9110546378653113	1.3513813681145306
605	13,65	9	0.9218950064020487	1.385355854767746
606	12,29,37,47	31	0.9885386819484241	1.4631646656551325
607	18,31,33,35,38	47	0.9815602836879432	1.452835736758309
608	34,37,55	18	0.9679218967921897	1.4357334486325484
609	28,37,40,59	18	0.9829302987197724	1.4579956422344957
610	8,33,48	64	0.9787835926449788	1.448725876116843
611	28,61,64	31	0.9650837988826816	1.4284484155320463
612	8,16,36,39	64	0.9800853485064012	1.450652642579829
613	19,24,59	6	0.9300791556728232	1.3976543909674486
614	31,36,53,58	35	0.9664335664335665	1.4319843597262953
615	12,18,34,64	37	0.9800853485064012	1.450652642579829
616	18,19,54,55	2	0.9679218967921897	1.519130266263824
617	18,38,59,60	31	0.9814814814814815	1.4527190993356407
618	10,44,57	43	0.9503448275862069	1.4066328382532685
619	59,60	45	0.9079445145018915	1.346768074255766
620	19,24,30	44	0.9582753824756607	1.4183710816879274
621	15,24,36,53	18	0.9636871508379888	1.42945198477368
622	3,19,52,57	24	0.9815078236130867	1.45275808908575
623	3,29,54,57	31	0.9856938483547926	1.458953945255536
624	9,31,66	23	0.9497964721845319	1.4073328372798763
625	49,59,65	51	0.9801136363636364	1.4506945122546626
626	35,53,61	45	0.9451303155006858	1.4019263452744297
627	3,29,58	51	0.9665271966527197	1.430584830276528
628	28,52	3	0.9047619047619048	1.4151667477433651
629	28,47,54,59	31	0.9800853485064012	1.450652642579829
630	48,65,66	63	0.9690576652601969	1.4343302499769615
631	10,23,44	47	0.96105702364395	1.422488269152914
632	12,30,64	35	0.953232462173315	1.4124240138439013
633	33,47,57,63	38	0.9829545454545454	1.4548994238843862
634	29,35,36,64	24	0.9732394366197183	1.4405198105928805
635	12,29,38	59	0.9597780859916782	1.4205952765805934
636	35,44,47,54	18	0.9577080491132333	1.4205830911496615
