AC005606.15_1	5,6,7,8,10,11,14,16,20,22,27,28,30,31,32,33,34,35,36,38,41,43,45,46,47,48,49,51,53,54,56,57,58,59,60,61,62,63,64,65,66
AC005606.15_0	0,1,2,3,4,9,12,13,15,17,18,19,21,23,24,25,26,29,37,39,40,42,44,50,52,55,67,68,69
RIMS4_1	9,11,12,24,29,31,33,34,37,38,39,41,45,52,58,63,67,68,69
ELL2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
ADRB2_1	1,2,3,4,9,11,13,14,15,16,18,22,23,31,33,36,37,38,39,40,49,50,51,52,57,59,63,66,67
ADRB2_0	0,5,6,7,8,10,12,17,19,20,21,24,25,26,27,28,29,30,32,34,35,41,42,43,44,45,46,47,48,53,54,55,56,58,60,61,62,64,65,68,69
PXDNL_0	0,1,2,4,5,6,7,8,9,13,14,15,16,17,22,23,25,26,30,31,32,34,35,37,39,40,41,42,43,44,45,47,49,51,55,56,58,60,61,64,65,66
PXDNL_1	3,10,11,12,18,19,20,21,24,27,28,29,33,36,38,46,48,50,52,53,54,57,59,62,63,67,68,69
MET_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
ARHGEF25_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RNU11_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
ASPM_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
POMC_0	0,7,10,13,14,21,22,23,25,26,28,29,40,41,42,46,52,65,67,68,69
POMC_1	1,2,3,4,5,6,8,9,11,12,15,16,17,18,19,20,24,27,30,31,32,33,34,35,36,37,38,39,43,44,45,47,48,49,50,51,53,54,55,56,57,58,59,60,61,62,63,64,66
U2_0	0,1,2,3,4,5,6,7,8,10,11,12,13,16,18,19,20,22,26,27,29,30,32,33,34,35,36,39,41,42,43,44,45,46,47,48,49,50,51,52,54,55,57,58,59,60,61,62,64,65,66,67,69
U2_2	9,14,15,17,21,23,24,25,28,31,37,38,40,53,56,63,68
NF1P9_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
GLT8D2_0	48,68
GLT8D2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,69
MEDAG_0	0,5,6,7,9,11,12,13,14,15,16,17,18,20,21,22,23,25,26,27,28,29,30,31,33,34,37,38,39,41,44,45,46,48,49,50,51,54,55,56,58,59,60,63,64,65,66,67,68,69
RP11-548K12.13_2	1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,22,24,25,27,29,31,34,38,40,43,47,49,50,52,53,54,55,56,59,63,66,68,69
RP11-548K12.13_1	0,3,9,19,21,23,26,28,30,32,33,35,36,37,39,41,42,44,45,46,48,51,57,58,60,61,62,64,65,67
RP5-827C21.6_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
COL9A3_0	0,1,3,7,8,9,10,11,13,16,21,22,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,48,49,50,51,52,53,56,57,58,60,61,63,64,65,66,67,68,69
COL9A3_1	2,4,5,6,12,14,15,17,18,19,20,23,36,45,47,54,55,59,62
AC006011.4_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
AC006449.2_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
EYA4_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
TOP1MT_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
XAGE1A_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PTOV1-AS2_1	2,3,6,9,12,13,14,15,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,68
PTOV1-AS2_0	0,1,4,5,7,8,10,11,16,27,42,60,67,69
DCTN2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PLP1_1	1,2,4,5,6,7,8,9,10,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,41,42,43,44,45,46,47,50,51,53,54,55,57,58,59,61,62,63,64,65,66,67,68,69
AC239868.3_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
AGAP7P_1	2,6,8,9,12,20,21,24,28,29,30,32,34,35,36,37,38,39,41,42,44,48,49,51,53,54,57,59,62,63,64,66,68
TRIM54_1	0,1,2,3,4,5,6,8,9,10,14,16,18,19,20,21,22,23,24,25,26,28,29,30,31,33,35,36,37,38,39,40,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,65,66,69
HOMER2P1_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
CASC5_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
CSAG2_0	0,1,2,3,5,6,7,8,10,11,12,13,15,16,18,19,21,22,25,26,28,30,31,33,34,36,37,40,43,45,48,52,54,55,56,61,62,63,64,65,68
CSAG2_1	4,9,14,17,20,23,24,27,29,32,35,38,39,41,42,44,46,47,49,50,51,53,57,58,59,60,66,67,69
KDM5D_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
CTC-429P9.4_1	0,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,43,44,45,47,48,49,52,53,55,58,59,60,61,62,63,66,67
CTC-429P9.4_0	6,7,8,9,20,22,27,40,41,42,46,50,51,54,56,57,64,65,68,69
SNORD97_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RP11-334J6.7_1	0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RP11-334J6.7_0	4,23
AC091801.1_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
TTTY14_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PYY_1	28,29,31,32,35,36,38,39,43,44,45,48,49,50,51,57,59,60,61,62,66
SLC47A1_1	1,2,4,6,7,8,9,11,12,17,19,20,24,25,29,30,31,34,37,38,40,41,42,44,46,47,48,51,52,54,55,57,59,63,65,68,69
SLC47A1_0	0,3,5,10,13,14,15,16,18,21,22,23,26,27,28,32,33,35,36,39,43,45,49,50,53,56,58,60,61,62,64,66,67
NR4A2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69
NR4A2_0	49,61
DRGX_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
TP53TG1_2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
MOXD1_1	0,1,2,3,4,12,15,18,19,23,43,44,54,55
MOXD1_0	5,6,7,8,9,10,11,13,14,16,17,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,45,46,47,48,49,50,51,52,53,56,57,58,59,60,61,62,63,64,65,66,67,68,69
LINC00899_0	5,6,7,10,11,13,16,21,22,26,39,41,42,45,46,48,56,58,61,63
LINC00899_1	0,1,2,3,4,8,9,12,14,15,17,18,19,20,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,40,43,44,47,49,50,51,52,53,54,55,57,59,60,62,64,65,66,67,68,69
HERC3_1	4,52,67
HERC3_0	0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,54,55,56,57,58,59,60,61,62,63,64,65,66,68,69
FAM162B_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RP11-394O4.5_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PIP4K2C_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RPL7AP28_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
UBBP4_1	3,4,6,7,8,9,18,19,20,22,23,24,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,48,49,53,55,58,61,63,66,67
UBBP4_0	0,1,2,5,10,11,12,13,14,15,16,17,21,25,26,27,28,30,34,47,50,51,52,54,56,57,59,60,62,64,65,68,69
SLC16A4_0	7,8,9,11,16,27,40,42,43,49,60,69
SLC16A4_1	0,1,2,3,4,5,6,10,12,13,14,15,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,44,45,46,47,48,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68
MKRN9P_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
ZNF683_0	1,7,10,13,14,17,21,24,25,26,27,28,29,41,42,43,48,49,52,55,56,62,65,67,68
ZNF683_1	0,2,3,4,5,6,8,9,11,12,15,16,18,19,20,22,23,30,31,32,33,34,35,36,37,38,39,40,44,45,46,47,50,51,53,54,57,58,59,60,61,63,64,66,69
LYVE1_1	0,1,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
LYVE1_0	7,13,22
FIBIN_0	0,3,6,7,8,9,11,13,14,16,18,20,21,22,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,52,53,56,57,58,59,60,61,62,63,64,65,66,67,68,69
CRISPLD1_0	3,5,6,8,9,10,11,13,20,23,27,28,29,30,33,39,40,43,49,51,53,61,62,66,68
COL23A1_1	2,3,4,6,8,12,15,17,18,19,20,21,23,24,28,29,30,32,33,37,38,39,40,43,44,47,51,52,55,57,59,60,62,63,66,68
COL23A1_0	0,1,5,7,9,10,11,13,14,16,22,25,26,27,31,34,35,36,41,42,45,46,48,49,50,53,54,56,58,61,64,65,67,69
FP236383.8_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
SNORA5A_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
IGLON5_1	0,2,6,7,8,9,11,12,13,14,16,17,18,20,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,63,64,65,66,67,68,69
RIPK2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
F8A3_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
IL24_0	0,7,9,10,13,14,17,19,21,22,25,26,27,30,35,40,41,42,48,50,52,55,56,61,63,65,67,68,69
IL24_1	1,2,3,4,5,6,8,11,12,15,16,18,20,23,24,28,29,31,32,33,34,36,37,38,39,43,44,45,46,47,49,51,53,54,57,58,59,60,62,64,66
MAGEA12_2	0,1,2,3,4,5,6,7,8,10,11,12,13,15,16,17,18,19,20,21,22,24,25,26,28,29,30,31,33,34,35,36,37,38,39,40,43,44,45,47,48,52,53,54,55,56,57,59,60,61,62,63,64,65,66,68,69
MAGEA12_1	9,14,23,27,32,41,42,46,49,50,51,58,67
CENPF_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
SLC17A5_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
SNORA65_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34,35,36,37,38,40,41,42,43,45,47,48,50,51,52,54,55,57,58,60,62,64,65,67,68,69
RP11-15J10.1_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
SNORD22_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PIWIL1_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
NAP1L2_1	0,1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
NAP1L2_0	9,13,20,30
AC092636.2_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RP11-24J19.1_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
RNF182_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
LINC01234_0	1,5,11,12,15,16,17,20,30,32,37,38,40,41,42,44,47,53,62,63,66
LINC01234_1	0,2,3,4,6,7,8,9,10,13,14,18,19,21,22,23,24,25,26,27,28,29,31,33,34,35,36,39,43,45,46,48,49,50,51,52,54,55,56,57,58,59,60,61,64,65,67,68,69
IGLVIV-59_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PDZK1_0	0,8,10,12,20,21,22,25,26,27,30,32,35,36,37,39,43,44,46,47,49,51,56,58,60,61,62,64,68,69
PDZK1_1	1,2,3,4,5,6,7,9,11,13,14,15,16,17,18,19,23,24,28,29,31,33,34,38,40,41,42,45,48,50,52,53,54,55,57,59,63,65,66,67
PCOLCE2_0	3,7,11,12,13,14,15,18,21,22,23,28,29,36,39,40,41,45,48,50,52,61,66,67,68,69
PCOLCE2_1	0,1,2,4,5,6,8,9,10,16,17,19,20,24,25,26,27,30,31,32,33,34,35,37,38,42,43,44,46,47,49,51,53,54,55,56,57,58,59,60,62,63,64,65
CLASRP_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
ECEL1_0	0,14,17,19,21,24,25,26,41,44,46,50,56,63,65,67,69
ECEL1_1	1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,20,22,23,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,45,47,48,49,51,52,53,54,55,57,58,59,60,61,62,64,66,68
CXCL11_1	2,3,6,12,15,18,19,26,32,33,34,35,36,37,44,45,46,47,50,51,54,57,58,59,60,62,64
CCDC171_0	1,4,5,8,10,11,16,19,22,24,27,30,40,43,44,48,56,61,62,65,66,67
CCDC171_1	0,2,3,6,7,9,12,13,14,15,17,18,20,21,23,25,26,28,29,31,32,33,34,35,36,37,38,39,41,42,45,46,47,49,50,51,52,53,54,55,57,58,59,60,63,64,68,69
OTOF_1	0,1,2,3,4,6,7,9,12,13,14,15,17,18,20,23,24,27,28,29,30,31,33,34,35,36,38,39,40,41,42,44,45,46,48,49,50,51,52,53,58,59,61,62,63,64,65,66,67,68,69
OTOF_0	5,8,10,11,16,19,21,22,25,26,32,37,43,47,54,55,56,57,60
FERD3L_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
CSAD_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
NRXN3_0	0,5,6,8,16,17,20,21,25,27,29,30,31,32,33,34,35,39,41,43,46,47,48,51,53,55,56,60,61,62,63,64,65,66
RP11-360L9.8_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
SFN_0	0,3,4,5,6,7,8,9,10,11,14,15,16,18,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,40,41,42,44,45,46,48,51,53,54,55,56,58,60,61,63,64,65,67,68,69
PPP1R1C_0	5,6,9,23,26,28,31,33,37,45,47,62
CLCF1_1	0,1,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,68
CLCF1_0	7,13,27,42,60,67,69
MMP1_0	3,4,12,13,14,15,18,23,32,48,55
MMP1_1	0,1,2,5,6,7,8,9,10,11,16,17,19,20,21,22,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69
FDX1_0	17,26
FDX1_1	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
IGLV3-10_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
PVRL4_0	5,8,16,22,25,29,30,33,34,36,38,39,51,54,56,57,60,69
PVRL4_1	0,1,2,3,4,6,7,9,10,11,12,13,14,15,17,18,19,20,21,23,24,26,27,28,31,32,35,37,40,41,42,43,44,45,46,47,48,49,50,52,53,55,58,59,61,62,63,64,65,66,67,68
DLGAP5_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
SNORD3B-2_1	6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,43,45,46,47,48,49,51,52,53,54,55,56,57,58,59,60,61,63,64,65,66,67,68,69
SNORD3B-2_2	0,1,2,3,5,19,44
CDH7_0	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
TSSC2_1	0,1,2,3,4,5,6,8,9,10,13,14,15,17,19,20,21,22,23,24,28,29,30,31,32,33,34,35,36,37,39,41,43,44,45,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,66,67
TSSC2_0	7,11,12,16,18,25,26,27,38,40,42,46,55,65,68,69
